gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,services_count,monthly_to_total_ratio,flag_internet_no_tech_support,flag_fiber_high_charges,flag_short_tenure_monthly,expected_tenure,CLV,CLV_quartile,Churn
1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,76.1,5264.25,2,7,0.9882203867092172,0,0,0,24,1826.3999999999999,Premium,0
1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,336.15,0,4,1.0491573033707866,1,0,1,12,961.1999999999999,Medium,0
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,2,1,1.1107749305341155,0,0,0,24,474.0,Low,0
0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,1,0,20.1,1087.7,2,1,0.9493759273806407,0,0,0,24,482.40000000000003,Low,0
0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,2,5,1.0357718645745209,0,0,0,24,1232.4,High,0
1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,5581.05,2,6,1.0107668067226891,1,1,0,12,1183.1999999999998,High,0
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,2,2,0.9479416733351116,0,0,0,24,586.8,Medium,0
0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,2,8,1.0197478847668962,0,0,0,12,946.8000000000001,Medium,0
1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05,1,1,0.9601666666666667,0,0,0,12,240.0,Low,1
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,0,3,0.9443346508563899,1,0,1,12,910.8000000000001,Medium,1
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,2,4,1.009405875809723,0,0,0,12,539.4000000000001,Low,0
1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,3,3,1.0916819852941178,1,0,1,12,652.8,Medium,0
0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,2,6,0.9972265829408686,1,0,0,24,1764.0,Premium,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2896.6,2,4,0.9981736103931907,1,0,0,12,1024.1999999999998,High,0
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,1184.0,3,5,1.0309996516893067,1,1,0,24,2296.8,Premium,0
0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,2,7,0.984966904753001,0,0,0,24,1887.6000000000001,Premium,0
0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,1259.0,1,5,0.9893132170359892,1,1,0,12,1090.8000000000002,High,1
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,113.85,0,1,1.081710213776722,0,0,1,12,252.60000000000002,Low,1
1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,314.95,3,2,0.9941603535353536,0,0,0,24,633.5999999999999,Medium,0
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,2,6,1.064258803629094,0,1,0,24,2229.6000000000004,Premium,0
0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,2,4,1.0024299839867414,1,0,0,24,2101.2,Premium,0
1,1,1,0,34,1,0,1,0,0,2,0,2,0,0,1,1,85.2,2874.45,2,4,0.9922845898922948,1,0,0,12,1022.4000000000001,High,0
0,0,1,1,7,1,2,0,0,0,0,0,0,0,0,0,2,48.8,349.8,3,3,1.0240046838407495,1,0,1,12,585.5999999999999,Medium,0
0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0,1,0.9935387673956263,1,0,1,12,301.79999999999995,Low,0
1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,1,1,1.032594175794817,0,0,0,24,472.79999999999995,Low,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,0,2,1.0,1,0,1,12,846.5999999999999,Medium,1
0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,751.65,3,3,1.0329828901257472,1,0,1,12,970.1999999999999,High,1
0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75,1,2,0.9644905533063428,0,0,0,24,592.8,Medium,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,0,2,1.0,1,0,1,12,846.0,Medium,1
0,0,1,1,39,1,0,0,2,0,0,0,0,0,0,0,1,51.05,2066.0,2,3,1.037695572465406,1,0,0,12,612.5999999999999,Medium,0
0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1861.1,2,4,0.9353436361351928,0,0,0,12,682.2,Medium,0
1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,1440.75,1,5,0.9930727874276261,0,0,0,12,725.4000000000001,Medium,0
1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,1,1,0.9652061855670103,0,0,0,12,232.79999999999998,Low,1
0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,2,6,0.9913572291582763,1,1,0,24,2292.0,Premium,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,0,2,1.0,1,0,1,12,550.2,Low,1
1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35,2,4,1.0397916666666667,1,0,0,12,960.0,Medium,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0,3,1.0,1,0,1,12,901.1999999999999,Medium,0
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,2,9,1.0107516567143897,0,0,0,24,2175.6000000000004,Premium,0
1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.95,6143.15,2,5,0.9897849852172301,1,1,0,12,1079.4,High,1
1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,5861.75,2,6,0.998509496635721,1,1,0,24,2388.0,Premium,0
1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,866.4,3,3,1.0377290693496226,1,0,1,12,910.8000000000001,Medium,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0,7,1.0247144340602283,0,0,0,24,1926.0,Premium,0
0,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,2,2,0.9886002120890773,0,0,0,24,590.4000000000001,Medium,0
0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,0,4,1.0,1,1,1,12,1087.1999999999998,High,1
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,1,5,0.9962850797496468,1,1,0,12,1143.0,High,1
0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,2,9,0.9865488663689455,0,1,0,12,1363.1999999999998,High,1
0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,2,6,1.0034937722798993,1,1,0,12,1141.8000000000002,High,0
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1710.15,2,2,0.9771448161586151,0,0,0,24,591.5999999999999,Medium,0
0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,1916.2,1,6,1.0032460732984294,0,1,0,12,1146.0,High,0
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,3,4,0.9927738927738927,1,0,1,12,936.0,Medium,0
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,2,7,0.9781800857551215,0,1,0,12,1259.4,High,1
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,3,1,1.0777601450918157,0,0,0,24,481.20000000000005,Low,0
1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,2,7,1.0133254617525513,0,1,0,24,2404.8,Premium,0
1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,2,7,0.9881839592743576,1,1,0,24,2533.2,Premium,0
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,1,3,1.0071073205401564,1,0,0,12,884.4000000000001,Medium,0
0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,3,4,0.9912016088486677,1,0,1,12,1060.8000000000002,High,0
1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,2,6,1.0051915503043323,0,0,0,24,1755.6000000000001,Premium,0
1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,0,5,0.9986945169712794,1,1,1,12,1149.0,High,1
0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35,2,8,0.9901451438521963,0,1,0,24,2559.6000000000004,Premium,0
0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,2,6,0.94890045570467,1,1,0,12,1125.6,High,0
1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,2,6,0.9851507466892083,1,1,0,12,1216.8000000000002,High,1
1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,0,2,0.8582872928176796,1,0,1,12,543.0,Low,0
0,0,1,0,49,1,2,1,2,0,0,0,2,2,0,1,3,100.85,4847.35,2,6,0.9809173049487521,1,1,0,12,1210.1999999999998,High,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,0,1,1.0,0,0,1,12,236.39999999999998,Low,0
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,1,3,1.017094017094017,1,0,0,12,904.8000000000001,Medium,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0,2,1.0,1,0,1,12,528.5999999999999,Low,0
0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.35,307.0,1,1,0.9332725338197293,0,0,0,24,464.40000000000003,Low,0
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,2,5,1.024565832223079,0,0,0,24,1316.4,High,0
1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,2,4,1.0005023106288928,1,0,0,24,1327.1999999999998,High,0
0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,2,6,0.9803138113482942,1,1,0,24,2436.0,Premium,1
0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,3,1.0068486543841035,1,0,0,12,888.5999999999999,Medium,1
0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,1,1,1.0125935162094764,0,0,0,12,240.60000000000002,Low,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,216.75,0,3,0.9614105123087159,1,0,1,12,901.8000000000001,Medium,1
0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,2,3,0.9984863773965691,1,0,0,12,594.5999999999999,Medium,0
0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,2,4,1.0797243451564438,1,0,0,12,680.4000000000001,Medium,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,20.95,0,1,1.0,0,0,1,12,251.39999999999998,Low,1
1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,2,6,1.0103645711614864,1,0,0,24,1867.1999999999998,Premium,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,0,2,1.0,1,0,1,12,850.1999999999999,Medium,1
1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,2,8,0.9821443693067032,0,0,0,24,2024.3999999999999,Premium,1
1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,1,3,0.9626344086021505,1,0,0,12,892.8000000000001,Medium,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,1,1,1.0767525630368522,0,0,0,24,481.20000000000005,Low,0
0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2627.2,2,5,0.972496761058671,1,1,0,12,1080.6,High,0
1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,6230.1,2,9,0.993446230386529,0,0,0,24,2090.3999999999996,Premium,0
1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,2,6,1.0124709976798143,0,0,0,24,1551.6000000000001,Premium,0
1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3919.15,2,3,0.9807682682682682,1,0,0,12,888.0,Medium,0
0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,2,8,0.974544590527483,0,1,0,24,2568.0,Premium,0
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,2,7,0.9741931216931217,1,0,0,24,1890.0,Premium,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7,3,1,1.323490813648294,0,0,0,24,457.20000000000005,Low,0
0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,2,7,1.0017503805175039,0,0,0,24,1752.0,Premium,0
0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,2,8,0.9958294514964482,0,1,0,24,2659.2,Premium,0
1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,0,1,0.9629396984924624,0,0,0,24,477.59999999999997,Low,0
0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,1,3,0.9648389613284296,1,0,0,12,598.2,Medium,0
1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,2,6,1.040935529595777,1,1,0,12,1197.6,High,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,0,2,1.0,1,0,1,12,841.1999999999999,Medium,1
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,0,2,0.9212653778558876,1,0,1,12,341.4,Low,1
0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,2,6,1.0679780292005072,0,0,0,12,751.8,Medium,1
1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,2,1,1.022005772005772,0,0,0,24,475.20000000000005,Low,0
0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,5,1.0338744239293156,1,0,0,12,1075.8000000000002,High,1
0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,2,5,0.994975669581042,1,0,0,24,1318.8000000000002,High,0
0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,2,6,1.0293636965301134,1,1,0,12,1200.6,High,0
1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,2,8,1.0020222832722832,0,1,0,24,2620.8,Premium,0
1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,43.05,2208.05,2,4,1.0258072009291523,1,0,0,24,1033.1999999999998,High,0
1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,2,3,1.0510094212651413,1,0,0,12,891.5999999999999,Medium,0
1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,2,1,1.012951829585096,1,0,0,12,299.4,Low,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,19.95,0,1,1.0,0,0,1,12,239.39999999999998,Low,0
0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,2,5,1.0053418803418803,1,0,0,24,1435.1999999999998,High,0
1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,30.2,30.2,0,2,1.0,1,0,1,12,362.4,Low,1
1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,4473.45,2,7,0.961784055727554,1,1,0,24,2325.6000000000004,Premium,0
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,0,3,0.9006052454606591,1,0,1,12,892.1999999999999,Medium,1
1,1,0,0,51,1,0,1,0,0,2,0,2,2,1,1,0,94.0,4905.75,2,5,1.0233103879849812,1,1,0,24,2256.0,Premium,0
1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,1261.35,1,3,1.0588901947615847,1,0,0,12,893.4000000000001,Medium,0
0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,1275.65,3,7,1.009536245647357,1,1,1,12,1263.6,High,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,2,7,0.9882770614260356,0,1,0,24,2257.2,Premium,0
1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2623.65,2,5,1.0091543742908244,0,0,0,12,1075.8000000000002,High,0
0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6185.8,2,9,1.0215344981338972,0,0,0,24,2137.2,Premium,0
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,0,3,1.0,1,0,1,12,950.4000000000001,Medium,1
1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,3,3,0.9452985586822237,1,0,1,12,874.1999999999999,Medium,1
1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,2,6,1.0285529049074478,0,0,0,24,1537.1999999999998,Premium,0
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,0,5,1.0,1,1,1,12,1147.1999999999998,High,1
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,2,8,0.9770455719515756,0,0,0,24,1978.8000000000002,Premium,1
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,2,6,0.999736365134289,1,1,0,24,2427.6000000000004,Premium,0
0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,7589.8,2,7,1.003941798941799,1,1,0,24,2520.0,Premium,0
1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75,2,8,0.9785736391231917,1,1,0,24,2641.2,Premium,0
0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,19.25,617.65,2,1,0.916734693877551,0,0,0,12,231.0,Low,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,1,1.0,0,0,1,12,234.0,Low,0
0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,2,7,0.987781954887218,0,1,0,24,2553.6000000000004,Premium,0
1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,1,3,1.0966909802526241,0,0,0,12,613.2,Medium,0
1,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,3,56.25,969.85,1,4,0.9578765432098766,1,0,0,12,675.0,Medium,0
0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,2,8,1.00552214995705,0,0,0,24,2023.1999999999998,Premium,0
0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,2,8,1.0029455728479733,0,1,0,24,2676.0,Premium,0
1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,2,1,1.0457697642163661,0,0,0,24,494.40000000000003,Low,0
0,1,1,0,20,1,0,0,0,2,0,0,0,2,0,1,2,60.0,1259.35,1,4,1.0494583333333332,1,0,0,12,720.0,Medium,0
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,0,5,0.9104166666666668,1,1,1,12,1152.0,High,1
0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,48.8,1054.6,1,3,0.9823025335320418,1,0,0,12,585.5999999999999,Medium,1
1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4,2,7,0.9915313795769203,0,1,0,24,2529.6000000000004,Premium,1
1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05,3,3,1.0075603126061843,1,0,1,12,588.5999999999999,Medium,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,0,1,1.0,0,0,1,12,238.79999999999998,Low,1
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,2,8,1.0173044413708314,0,1,0,12,1301.4,High,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,3,1,1.0213991769547326,0,0,1,12,243.0,Low,0
0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1620.2,2,4,1.0112029957871742,1,0,0,24,1326.0,High,0
1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,2,1,1.001384839650146,0,0,0,24,470.40000000000003,Low,0
1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,2,2,0.9737125619478559,0,0,0,24,571.2,Low,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,2,0,3,19.05,637.55,2,1,1.1155730533683288,0,0,0,24,457.20000000000005,Low,0
1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,2,4,1.0282915041749408,1,0,0,12,1023.5999999999999,High,0
1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,3,0.9077380952380953,1,0,1,12,604.8,Medium,0
1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,5231.2,2,5,0.973608784664061,1,0,0,24,2149.2,Premium,0
0,0,0,0,38,1,0,1,2,2,2,0,0,0,0,1,1,83.9,3233.6,2,5,1.0142400100370115,1,0,0,12,1006.8000000000001,High,1
1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,130.5,0,5,1.096638655462185,0,0,0,24,1428.0,High,0
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,2,1,0.9254329004329005,0,0,0,24,462.0,Low,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,1,1,0.9958311620635747,0,0,0,12,242.39999999999998,Low,0
1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2467.1,2,5,1.0073702047732793,1,0,0,12,1013.4000000000001,High,1
1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1912.85,2,4,1.0997499065742948,1,0,0,12,485.40000000000003,Low,0
1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,2,5,0.9544155509783727,1,1,0,12,1165.1999999999998,High,1
0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,0,3,0.9724462365591398,1,0,1,12,892.8000000000001,Medium,1
0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,5,0.9627519719544257,0,0,0,12,1075.8000000000002,High,1
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,50.15,0,3,1.0,1,0,1,12,601.8,Medium,0
0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05,2,8,0.9719107158202286,0,0,0,12,1034.4,High,0
1,0,1,0,47,1,0,0,0,2,2,0,2,2,2,0,2,73.6,3522.65,2,6,1.018342391304348,1,0,0,24,1766.3999999999999,Premium,0
0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,0,3,1.03125,1,0,1,12,960.0,Medium,1
0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,0,1,0.8320895522388059,0,0,0,24,482.40000000000003,Low,0
0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,1,2,0.9483178397521026,0,0,0,24,602.4000000000001,Medium,0
0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,2,4,1.0176246517709933,0,0,0,24,1918.8000000000002,Premium,0
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,1,5,1.0176577331099945,1,0,0,12,1074.6,High,0
1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,1054.75,2,1,1.0564403044871795,0,0,0,24,460.79999999999995,Low,0
0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,1,6,0.9588492063492065,0,0,0,24,1260.0,High,0
1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,2,7,1.0175531327411287,0,1,0,24,2493.6000000000004,Premium,0
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,2,7,1.0189800742992232,0,1,0,24,2368.8,Premium,0
1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,2,8,0.9890708282082821,0,1,0,24,2601.6000000000004,Premium,0
1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,2,7,1.013102725366876,0,0,0,24,1857.6000000000001,Premium,0
0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5,2,3,0.9633165225744476,1,0,0,24,832.8000000000001,Medium,1
0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,451.55,1,1,0.9991149463436221,0,0,0,24,471.59999999999997,Low,0
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,3,4,0.912797619047619,1,0,1,12,1008.0,High,1
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9,0,1,1.0388471177944862,0,0,1,12,239.39999999999998,Low,0
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,2,7,0.9960793215162708,0,1,0,24,2528.3999999999996,Premium,0
0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,47.95,305.1,0,4,1.0604796663190823,1,0,1,12,575.4000000000001,Low,1
1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,0,3,1.0,1,0,1,12,543.5999999999999,Low,1
1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,265.8,3,4,0.8552123552123552,0,0,1,12,532.8,Low,0
1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,4025.6,2,6,1.0663841059602648,0,0,0,24,1812.0,Premium,0
1,0,1,0,71,1,2,1,0,2,0,2,2,2,2,1,1,104.15,7365.3,2,7,0.9960309142420534,0,1,0,24,2499.6000000000004,Premium,0
1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,1,6,1.043926618049225,0,0,0,24,1316.4,High,0
0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,348.8,0,7,0.9169295478443744,0,0,0,24,1521.6,Premium,0
0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,2,5,1.014037616694124,1,1,0,12,1092.6,High,1
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,2,5,1.0142250426341335,0,0,0,24,2032.8000000000002,Premium,0
